protocol,method,alpha,rep,clean_mse,clean_mse_user_mean,clean_mse_user_std,clean_mse_user_worst,clean_mae,clean_mae_user_mean,clean_mae_user_std,clean_mae_user_worst,clean_mape,clean_mape_user_mean,clean_mape_user_std,clean_mape_user_worst,clean_unscaled_mae,clean_unscaled_mae_user_mean,clean_unscaled_mae_user_std,clean_unscaled_mae_user_worst,clean_rmse,n_users_eval,old_last_mse,old_best_mse,old_last_mae,old_best_mae,old_rounds
client_local,fedgen,0.01,123,0.0609607379263492,0.0588145274668931,0.0150773206587927,0.0899472460150718,0.1377444579654893,0.1346631754189729,0.0265952750144121,0.1746300458908081,0.0996007136014305,0.0976469537243247,0.0289818702018663,0.1720330417156219,61.45375512122924,53.15412938594818,82.80977499926365,403.9711608886719,0.246902284165921,20,0.0579330649595057,0.0561917923399567,0.1349312179793746,0.1343332673709139,249
client_local,fedgen,0.01,42,0.0613949489626574,0.0594201615080237,0.0156354358173075,0.0975707396864891,0.147149182918449,0.1441376700997352,0.0297509498150306,0.2059086114168167,0.109222194891181,0.1072375152260065,0.0356787954224077,0.2035517245531082,61.29257409288405,53.0001541852951,82.88531216792899,403.9513244628906,0.2477800414937761,20,0.0571856385243274,0.0559894467538594,0.1405765525230403,0.140454253540904,165
client_local,fedgen,0.1,0,0.0439182972464082,0.0421419005841016,0.0104166940572291,0.058414239436388,0.1061875171310918,0.1039426937699317,0.0182905417964738,0.1423902362585067,0.0783245864266416,0.0717182114720344,0.0200423506054555,0.1161933988332748,50.402718363926674,60.38255311250687,71.87791985570007,252.72024536132807,0.20956692784504,20,0.0461232576472207,0.0459337958079703,0.1096529831885245,0.1096529831885245,300
client_local,fedgen,0.1,123,0.04363218512785,0.0418294753879308,0.0102939207898561,0.0579404458403587,0.1051561788532038,0.1030111722648143,0.0180113457121605,0.1409632265567779,0.0773954100618259,0.0709219709038734,0.0195885215216927,0.1142211705446243,50.78311241933408,60.84056214094162,72.36424750090103,254.45962524414065,0.208883185364093,20,0.0459430601239606,0.0457296067553145,0.1088186436903875,0.1088186436903875,300
client_local,fedgen,0.1,42,0.045171116954502,0.0435430720448494,0.0104112619030388,0.0606684014201164,0.1089644252383106,0.1066935442388057,0.0183577766812706,0.1462403684854507,0.0804206808594728,0.0736502906307578,0.0205469810965362,0.1198476999998092,49.847307078423455,59.77601861953735,71.45134161619171,251.007064819336,0.2125349781906546,20,0.0467848478566412,0.0465377403200735,0.1119512848577559,0.1119512848577559,300
client_local,fedgen,0.5,0,0.0420076704465419,0.041309059690684,0.0064470081788313,0.0524252951145172,0.0991398276777524,0.0984174251556396,0.0094381473221389,0.1154046654701232,0.0724465728857104,0.070371345616877,0.0135103773452383,0.1028561070561409,47.36941129488369,51.95935304164887,38.50025391480786,115.00491333007812,0.2049577284381878,20,0.0418129637499928,0.041164509459681,0.0986780309196517,0.0986780309196517,300
client_local,fedgen,0.5,123,0.0400312335721749,0.0393254972063005,0.0064193330139879,0.0504754669964313,0.094098759759339,0.0934259571135044,0.00928343970727,0.1105178892612457,0.0685975325704476,0.0666347127407789,0.0128965179943313,0.0968237444758415,47.417946055722666,52.0797877073288,39.072559224392,115.92764282226562,0.200078068693635,20,0.0402075401362683,0.0394641744088605,0.0941555828573788,0.0941555828573788,300
client_local,fedgen,0.5,42,0.0418208199571008,0.041236394830048,0.0060849670475111,0.0517246015369892,0.096880720940469,0.0962642114609479,0.0091486576052281,0.1130896061658859,0.0705365569469307,0.0685735527426004,0.0128907875635846,0.0991338118910789,46.01392277427925,50.51531331539154,38.07731857459001,113.00016021728516,0.204501393533396,20,0.041473875851472,0.0407945643988864,0.0963401889724892,0.0963401889724892,300
client_local,fedgen,1.0,0,0.0403733414782815,0.0402208670042455,0.006416586656155,0.0496250540018081,0.0966762700692012,0.0967052847146987,0.0095971624792758,0.1101155430078506,0.0706842203992987,0.0697290891781449,0.0143760348518462,0.0975116714835167,48.40482886163585,50.7002772808075,40.78957758633086,135.5835723876953,0.2009311859276244,20,0.0415322729782083,0.0409765556169549,0.0978980632569089,0.0978980632569089,300
client_local,fedgen,1.0,123,0.0380981243113302,0.0379659496247768,0.006240445525458,0.0476411916315555,0.0917115084445402,0.091802392154932,0.0091156420465561,0.1058362945914268,0.0667959057867996,0.0659379638731479,0.0132519649413608,0.0906999409198761,48.4998842127751,50.80863938331604,41.11204233274067,136.71836853027344,0.1951874081782178,20,0.0396971598040096,0.0392110451855725,0.0933502915854627,0.0933502915854627,300
